job_id,product_id,process_name,assigned_factory,candidate_line,candidate_factory,raw_start,duration,start_after_push,end_after_push,delta
J1226,P14,electrical_test,F1,V11,F1,34564.0,60.0,34564.0,34624.0,60.0
J1226,P14,final_inspection,F1,V12,F1,34627.0,60.0,34627.0,34687.0,60.0
J1227,P14,wafer_saw,F1,V1,F1,11676.0,120.0,11730.0,11850.0,120.0
J1227,P14,wafer_saw,F1,V2,F1,11553.0,120.0,11553.0,11673.0,120.0
J1227,P14,die_attach,F1,V3,F1,23595.0,160.0,23670.0,23830.0,160.0
J1227,P14,die_attach,F1,V4,F1,23115.0,160.0,23430.0,23590.0,160.0
J1227,P14,wire_bond,F1,V5,F1,23855.0,180.0,24150.0,24330.0,180.0
J1227,P14,wire_bond,F1,V6,F1,23855.0,180.0,24150.0,24330.0,180.0
J1227,P14,molding,F1,V7,F1,31508.0,150.0,31590.0,31740.0,150.0
J1227,P14,rinse,F1,V8,F1,31746.0,50.0,31746.0,31796.0,50.0
J1227,P14,trim_form,F1,V10,F1,34565.0,90.0,34565.0,34655.0,90.0
J1227,P14,electrical_test,F1,V11,F1,34659.0,60.0,34659.0,34719.0,60.0
J1227,P14,final_inspection,F1,V12,F1,34722.0,60.0,34770.0,34830.0,60.0
J1019,P02,wafer_saw,F1,V1,F1,11683.0,120.0,11730.0,11850.0,120.0
J1019,P02,wafer_saw,F1,V2,F1,11683.0,120.0,11730.0,11850.0,120.0
J1019,P02,die_attach,F1,V3,F1,23605.0,160.0,23670.0,23830.0,160.0
J1019,P02,die_attach,F1,V4,F1,23605.0,160.0,23670.0,23830.0,160.0
J1019,P02,wire_bond,F1,V5,F1,24345.0,180.0,24390.0,24570.0,180.0
J1019,P02,wire_bond,F1,V6,F1,23865.0,180.0,24150.0,24330.0,180.0
J1019,P02,molding,F1,V7,F1,31760.0,150.0,31890.0,32040.0,150.0
J1019,P02,rinse,F1,V8,F1,32055.0,50.0,32070.0,32120.0,50.0
J1019,P02,trim_form,F1,V10,F1,34670.0,90.0,34770.0,34860.0,90.0
J1019,P02,electrical_test,F1,V11,F1,34872.0,60.0,34950.0,35010.0,60.0
J1019,P02,final_inspection,F1,V12,F1,35020.0,60.0,35020.0,35080.0,60.0
J1020,P02,wafer_saw,F1,V1,F1,11853.0,120.0,11910.0,12030.0,120.0
J1020,P02,wafer_saw,F1,V2,F1,11683.0,120.0,11730.0,11850.0,120.0
J1020,P02,die_attach,F1,V3,F1,23835.0,160.0,24150.0,24310.0,160.0
J1020,P02,die_attach,F1,V4,F1,23605.0,160.0,23670.0,23830.0,160.0
J1020,P02,wire_bond,F1,V5,F1,24345.0,180.0,24390.0,24570.0,180.0
J1020,P02,wire_bond,F1,V6,F1,24335.0,180.0,24390.0,24570.0,180.0
J1020,P02,molding,F1,V7,F1,32048.0,150.0,32070.0,32220.0,150.0
J1020,P02,rinse,F1,V8,F1,32226.0,50.0,32226.0,32276.0,50.0
J1020,P02,trim_form,F1,V10,F1,34865.0,90.0,34950.0,35040.0,90.0
J1020,P02,electrical_test,F1,V11,F1,35044.0,60.0,35044.0,35104.0,60.0
J1020,P02,final_inspection,F1,V12,F1,35107.0,60.0,35190.0,35250.0,60.0
J1021,P02,wafer_saw,F1,V1,F1,11853.0,120.0,11910.0,12030.0,120.0
J1021,P02,wafer_saw,F1,V2,F1,11853.0,120.0,11910.0,12030.0,120.0
J1021,P02,die_attach,F1,V3,F1,23835.0,160.0,24150.0,24310.0,160.0
J1021,P02,die_attach,F1,V4,F1,23835.0,160.0,24150.0,24310.0,160.0
J1021,P02,wire_bond,F1,V5,F1,24575.0,180.0,24870.0,25050.0,180.0
J1021,P02,wire_bond,F1,V6,F1,24335.0,180.0,24390.0,24570.0,180.0
J1021,P02,molding,F1,V7,F1,32228.0,150.0,32310.0,32460.0,150.0
J1021,P02,rinse,F1,V8,F1,32466.0,50.0,32466.0,32516.0,50.0
J1021,P02,trim_form,F1,V10,F1,35045.0,90.0,35045.0,35135.0,90.0
J1021,P02,electrical_test,F1,V11,F1,35139.0,60.0,35190.0,35250.0,60.0
J1021,P02,final_inspection,F1,V12,F1,35253.0,60.0,35253.0,35313.0,60.0
J1022,P02,wafer_saw,F1,V1,F1,12033.0,120.0,12150.0,12270.0,120.0
J1022,P02,wafer_saw,F1,V2,F1,11853.0,120.0,11910.0,12030.0,120.0
J1022,P02,die_attach,F1,V3,F1,24315.0,160.0,24390.0,24550.0,160.0
J1022,P02,die_attach,F1,V4,F1,23835.0,160.0,24150.0,24310.0,160.0
J1022,P02,wire_bond,F1,V5,F1,24575.0,180.0,24870.0,25050.0,180.0
J1022,P02,wire_bond,F1,V6,F1,24575.0,180.0,24870.0,25050.0,180.0
J1022,P02,molding,F1,V7,F1,32468.0,150.0,32610.0,32760.0,150.0
J1022,P02,rinse,F1,V8,F1,32766.0,50.0,32790.0,32840.0,50.0
J1022,P02,trim_form,F1,V10,F1,35140.0,90.0,35190.0,35280.0,90.0
J1022,P02,electrical_test,F1,V11,F1,35284.0,60.0,35284.0,35344.0,60.0
J1022,P02,final_inspection,F1,V12,F1,35347.0,60.0,35347.0,35407.0,60.0
J1023,P02,wafer_saw,F1,V1,F1,12033.0,120.0,12150.0,12270.0,120.0
J1023,P02,wafer_saw,F1,V2,F1,12033.0,120.0,12150.0,12270.0,120.0
J1023,P02,die_attach,F1,V3,F1,24315.0,160.0,24390.0,24550.0,160.0
J1023,P02,die_attach,F1,V4,F1,24315.0,160.0,24390.0,24550.0,160.0
J1023,P02,wire_bond,F1,V5,F1,25055.0,180.0,25110.0,25290.0,180.0
J1023,P02,wire_bond,F1,V6,F1,24575.0,180.0,24870.0,25050.0,180.0
J1023,P02,molding,F1,V7,F1,32768.0,150.0,32790.0,32940.0,150.0
J1023,P02,rinse,F1,V8,F1,32946.0,50.0,32946.0,32996.0,50.0
J1023,P02,trim_form,F1,V10,F1,35285.0,90.0,35285.0,35375.0,90.0
J1023,P02,electrical_test,F1,V11,F1,35379.0,60.0,35379.0,35439.0,60.0
J1023,P02,final_inspection,F1,V12,F1,35442.0,60.0,35490.0,35550.0,60.0
J1024,P02,wafer_saw,F1,V1,F1,12273.0,120.0,12273.0,12393.0,120.0
J1024,P02,wafer_saw,F1,V2,F1,12033.0,120.0,12150.0,12270.0,120.0
J1024,P02,die_attach,F1,V3,F1,24555.0,160.0,24870.0,25030.0,160.0
J1024,P02,die_attach,F1,V4,F1,24315.0,160.0,24390.0,24550.0,160.0
J1024,P02,wire_bond,F1,V5,F1,25055.0,180.0,25110.0,25290.0,180.0
J1024,P02,wire_bond,F1,V6,F1,25055.0,180.0,25110.0,25290.0,180.0
J1024,P02,molding,F1,V7,F1,32948.0,150.0,33030.0,33180.0,150.0
J1024,P02,rinse,F1,V8,F1,33186.0,50.0,33186.0,33236.0,50.0
J1024,P02,trim_form,F1,V10,F1,35380.0,90.0,35490.0,35580.0,90.0
J1024,P02,electrical_test,F1,V11,F1,35584.0,60.0,35670.0,35730.0,60.0
J1024,P02,final_inspection,F1,V12,F1,35733.0,60.0,35733.0,35793.0,60.0
J1025,P02,wafer_saw,F1,V1,F1,12273.0,120.0,12273.0,12393.0,120.0
J1025,P02,wafer_saw,F1,V2,F1,12273.0,120.0,12273.0,12393.0,120.0
J1025,P02,die_attach,F1,V3,F1,24555.0,160.0,24870.0,25030.0,160.0
J1025,P02,die_attach,F1,V4,F1,24555.0,160.0,24870.0,25030.0,160.0
J1025,P02,wire_bond,F1,V5,F1,25295.0,180.0,25590.0,25770.0,180.0
J1025,P02,wire_bond,F1,V6,F1,25055.0,180.0,25110.0,25290.0,180.0
J1025,P02,molding,F1,V7,F1,33188.0,150.0,33330.0,33480.0,150.0
J1025,P02,rinse,F1,V8,F1,33486.0,50.0,33510.0,33560.0,50.0
J1025,P02,trim_form,F1,V10,F1,35585.0,90.0,35670.0,35760.0,90.0
J1025,P02,electrical_test,F1,V11,F1,35764.0,60.0,35764.0,35824.0,60.0
J1025,P02,final_inspection,F1,V12,F1,35827.0,60.0,35910.0,35970.0,60.0
J1026,P02,wafer_saw,F1,V1,F1,12396.0,120.0,12450.0,12570.0,120.0
J1026,P02,wafer_saw,F1,V2,F1,12273.0,120.0,12273.0,12393.0,120.0
J1026,P02,die_attach,F1,V3,F1,25035.0,160.0,25110.0,25270.0,160.0
J1026,P02,die_attach,F1,V4,F1,24555.0,160.0,24870.0,25030.0,160.0
J1026,P02,wire_bond,F1,V5,F1,25295.0,180.0,25590.0,25770.0,180.0
J1026,P02,wire_bond,F1,V6,F1,25295.0,180.0,25590.0,25770.0,180.0
J1026,P02,molding,F1,V7,F1,33488.0,150.0,33510.0,33660.0,150.0
J1026,P02,rinse,F1,V8,F1,33666.0,50.0,33666.0,33716.0,50.0
J1026,P02,trim_form,F1,V10,F1,35765.0,90.0,35765.0,35855.0,90.0
J1026,P02,electrical_test,F1,V11,F1,35859.0,60.0,35910.0,35970.0,60.0
J1026,P02,final_inspection,F1,V12,F1,35973.0,60.0,35973.0,36033.0,60.0
J1027,P02,wafer_saw,F1,V1,F1,12396.0,120.0,12450.0,12570.0,120.0
J1027,P02,wafer_saw,F1,V2,F1,12396.0,120.0,12450.0,12570.0,120.0
J1027,P02,die_attach,F1,V3,F1,25035.0,160.0,25110.0,25270.0,160.0
J1027,P02,die_attach,F1,V4,F1,25035.0,160.0,25110.0,25270.0,160.0
J1027,P02,wire_bond,F1,V5,F1,25775.0,180.0,25830.0,26010.0,180.0
J1027,P02,wire_bond,F1,V6,F1,25295.0,180.0,25590.0,25770.0,180.0
J1027,P02,molding,F1,V7,F1,33668.0,150.0,33750.0,33900.0,150.0
J1027,P02,rinse,F1,V8,F1,33906.0,50.0,33906.0,33956.0,50.0
J1027,P02,trim_form,F1,V10,F1,35860.0,90.0,35910.0,36000.0,90.0
J1027,P02,electrical_test,F1,V11,F1,36004.0,60.0,36004.0,36064.0,60.0
J1027,P02,final_inspection,F1,V12,F1,36067.0,60.0,36067.0,36127.0,60.0
J1028,P02,wafer_saw,F1,V1,F1,12573.0,120.0,12630.0,12750.0,120.0
J1028,P02,wafer_saw,F1,V2,F1,12396.0,120.0,12450.0,12570.0,120.0
J1028,P02,die_attach,F1,V3,F1,25275.0,160.0,25590.0,25750.0,160.0
J1028,P02,die_attach,F1,V4,F1,25035.0,160.0,25110.0,25270.0,160.0
J1028,P02,wire_bond,F1,V5,F1,25775.0,180.0,25830.0,26010.0,180.0
J1028,P02,wire_bond,F1,V6,F1,25775.0,180.0,25830.0,26010.0,180.0
J1028,P02,molding,F1,V7,F1,33908.0,150.0,34050.0,34200.0,150.0
J1028,P02,rinse,F1,V8,F1,34206.0,50.0,34230.0,34280.0,50.0
J1028,P02,trim_form,F1,V10,F1,36005.0,90.0,36005.0,36095.0,90.0
J1028,P02,electrical_test,F1,V11,F1,36099.0,60.0,36099.0,36159.0,60.0
J1028,P02,final_inspection,F1,V12,F1,36162.0,60.0,36210.0,36270.0,60.0
J1029,P02,wafer_saw,F1,V1,F1,12573.0,120.0,12630.0,12750.0,120.0
J1029,P02,wafer_saw,F1,V2,F1,12573.0,120.0,12630.0,12750.0,120.0
J1029,P02,die_attach,F1,V3,F1,25275.0,160.0,25590.0,25750.0,160.0
J1029,P02,die_attach,F1,V4,F1,25275.0,160.0,25590.0,25750.0,160.0
J1029,P02,wire_bond,F1,V5,F1,26015.0,180.0,26310.0,26490.0,180.0
J1029,P02,wire_bond,F1,V6,F1,25775.0,180.0,25830.0,26010.0,180.0
J1029,P02,molding,F1,V7,F1,34208.0,150.0,34230.0,34380.0,150.0
J1029,P02,rinse,F1,V8,F1,34386.0,50.0,34386.0,34436.0,50.0
J1029,P02,trim_form,F1,V10,F1,36100.0,90.0,36210.0,36300.0,90.0
J1029,P02,electrical_test,F1,V11,F1,36304.0,60.0,36390.0,36450.0,60.0
J1029,P02,final_inspection,F1,V12,F1,36453.0,60.0,36453.0,36513.0,60.0
J1030,P02,wafer_saw,F1,V1,F1,12753.0,120.0,12870.0,12990.0,120.0
J1030,P02,wafer_saw,F1,V2,F1,12573.0,120.0,12630.0,12750.0,120.0
J1030,P02,die_attach,F1,V3,F1,25755.0,160.0,25830.0,25990.0,160.0
J1030,P02,die_attach,F1,V4,F1,25275.0,160.0,25590.0,25750.0,160.0
J1030,P02,wire_bond,F1,V5,F1,26015.0,180.0,26310.0,26490.0,180.0
J1030,P02,wire_bond,F1,V6,F1,26015.0,180.0,26310.0,26490.0,180.0
J1030,P02,molding,F1,V7,F1,34388.0,150.0,34470.0,34620.0,150.0
J1030,P02,rinse,F1,V8,F1,34626.0,50.0,34626.0,34676.0,50.0
J1030,P02,trim_form,F1,V10,F1,36305.0,90.0,36390.0,36480.0,90.0
J1030,P02,electrical_test,F1,V11,F1,36484.0,60.0,36484.0,36544.0,60.0
J1030,P02,final_inspection,F1,V12,F1,36547.0,60.0,36630.0,36690.0,60.0
J1031,P02,wafer_saw,F1,V1,F1,12753.0,120.0,12870.0,12990.0,120.0
J1031,P02,wafer_saw,F1,V2,F1,12753.0,120.0,12870.0,12990.0,120.0
J1031,P02,die_attach,F1,V3,F1,25755.0,160.0,25830.0,25990.0,160.0
J1031,P02,die_attach,F1,V4,F1,25755.0,160.0,25830.0,25990.0,160.0
J1031,P02,wire_bond,F1,V5,F1,26495.0,180.0,26550.0,26730.0,180.0
J1031,P02,wire_bond,F1,V6,F1,26015.0,180.0,26310.0,26490.0,180.0
J1031,P02,molding,F1,V7,F1,34628.0,150.0,34770.0,34920.0,150.0
J1031,P02,rinse,F1,V8,F1,34926.0,50.0,34950.0,35000.0,50.0
J1031,P02,trim_form,F1,V10,F1,36485.0,90.0,36485.0,36575.0,90.0
J1031,P02,electrical_test,F1,V11,F1,36579.0,60.0,36630.0,36690.0,60.0
J1031,P02,final_inspection,F1,V12,F1,36693.0,60.0,36693.0,36753.0,60.0
J1032,P02,wafer_saw,F1,V1,F1,12993.0,120.0,12993.0,13113.0,120.0
J1032,P02,wafer_saw,F1,V2,F1,12753.0,120.0,12870.0,12990.0,120.0
J1032,P02,die_attach,F1,V3,F1,25995.0,160.0,26310.0,26470.0,160.0
J1032,P02,die_attach,F1,V4,F1,25755.0,160.0,25830.0,25990.0,160.0
J1032,P02,wire_bond,F1,V5,F1,26495.0,180.0,26550.0,26730.0,180.0
J1032,P02,wire_bond,F1,V6,F1,26495.0,180.0,26550.0,26730.0,180.0
J1032,P02,molding,F1,V7,F1,34928.0,150.0,34950.0,35100.0,150.0
J1032,P02,rinse,F1,V8,F1,35106.0,50.0,35106.0,35156.0,50.0
J1032,P02,trim_form,F1,V10,F1,36580.0,90.0,36630.0,36720.0,90.0
J1032,P02,electrical_test,F1,V11,F1,36724.0,60.0,36724.0,36784.0,60.0
J1032,P02,final_inspection,F1,V12,F1,36787.0,60.0,36787.0,36847.0,60.0
J1083,P06,wafer_saw,F1,V1,F1,13000.0,120.0,13000.0,13120.0,120.0
J1083,P06,wafer_saw,F1,V2,F1,13000.0,120.0,13000.0,13120.0,120.0
J1083,P06,die_attach,F1,V3,F1,26005.0,160.0,26310.0,26470.0,160.0
J1083,P06,die_attach,F1,V4,F1,26005.0,160.0,26310.0,26470.0,160.0
J1083,P06,wire_bond,F1,V5,F1,26745.0,180.0,27030.0,27210.0,180.0
J1083,P06,wire_bond,F1,V6,F1,26505.0,180.0,26550.0,26730.0,180.0
J1083,P06,molding,F1,V7,F1,35120.0,150.0,35190.0,35340.0,150.0
J1083,P06,rinse,F1,V8,F1,35355.0,50.0,35355.0,35405.0,50.0
J1083,P06,plating,F1,V9,F1,35435.0,180.0,35670.0,35850.0,180.0
J1083,P06,trim_form,F1,V10,F1,36735.0,90.0,36735.0,36825.0,90.0
J1083,P06,electrical_test,F1,V11,F1,36837.0,60.0,36837.0,36897.0,60.0
J1083,P06,final_inspection,F1,V12,F1,36907.0,60.0,36930.0,36990.0,60.0
J1084,P06,wafer_saw,F1,V1,F1,13123.0,120.0,13170.0,13290.0,120.0
J1084,P06,wafer_saw,F1,V2,F1,13000.0,120.0,13000.0,13120.0,120.0
J1084,P06,die_attach,F1,V3,F1,26475.0,160.0,26550.0,26710.0,160.0
J1084,P06,die_attach,F1,V4,F1,26005.0,160.0,26310.0,26470.0,160.0
J1084,P06,wire_bond,F1,V5,F1,26745.0,180.0,27030.0,27210.0,180.0
J1084,P06,wire_bond,F1,V6,F1,26735.0,180.0,27030.0,27210.0,180.0
J1084,P06,molding,F1,V7,F1,35348.0,150.0,35490.0,35640.0,150.0
J1084,P06,rinse,F1,V8,F1,35646.0,50.0,35670.0,35720.0,50.0
J1084,P06,plating,F1,V9,F1,35860.0,180.0,35910.0,36090.0,180.0
J1084,P06,trim_form,F1,V10,F1,36830.0,90.0,36930.0,37020.0,90.0
J1084,P06,electrical_test,F1,V11,F1,37024.0,60.0,37110.0,37170.0,60.0
J1084,P06,final_inspection,F1,V12,F1,37173.0,60.0,37173.0,37233.0,60.0
J1085,P06,wafer_saw,F1,V1,F1,13123.0,120.0,13170.0,13290.0,120.0
J1085,P06,wafer_saw,F1,V2,F1,13123.0,120.0,13170.0,13290.0,120.0
J1085,P06,die_attach,F1,V3,F1,26475.0,160.0,26550.0,26710.0,160.0
J1085,P06,die_attach,F1,V4,F1,26475.0,160.0,26550.0,26710.0,160.0
J1085,P06,wire_bond,F1,V5,F1,27215.0,180.0,27270.0,27450.0,180.0
J1085,P06,wire_bond,F1,V6,F1,26735.0,180.0,27030.0,27210.0,180.0
J1085,P06,molding,F1,V7,F1,35648.0,150.0,35670.0,35820.0,150.0
J1085,P06,rinse,F1,V8,F1,35826.0,50.0,35826.0,35876.0,50.0
J1085,P06,plating,F1,V9,F1,36100.0,180.0,36390.0,36570.0,180.0
J1085,P06,trim_form,F1,V10,F1,37025.0,90.0,37110.0,37200.0,90.0
J1085,P06,electrical_test,F1,V11,F1,37204.0,60.0,37204.0,37264.0,60.0
J1085,P06,final_inspection,F1,V12,F1,37267.0,60.0,37350.0,37410.0,60.0
J1086,P06,wafer_saw,F1,V1,F1,13293.0,120.0,13350.0,13470.0,120.0
J1086,P06,wafer_saw,F1,V2,F1,13123.0,120.0,13170.0,13290.0,120.0
J1086,P06,die_attach,F1,V3,F1,26715.0,160.0,27030.0,27190.0,160.0
J1086,P06,die_attach,F1,V4,F1,26475.0,160.0,26550.0,26710.0,160.0
J1086,P06,wire_bond,F1,V5,F1,27215.0,180.0,27270.0,27450.0,180.0
J1086,P06,wire_bond,F1,V6,F1,27215.0,180.0,27270.0,27450.0,180.0
J1086,P06,molding,F1,V7,F1,35828.0,150.0,35910.0,36060.0,150.0
J1086,P06,rinse,F1,V8,F1,36066.0,50.0,36066.0,36116.0,50.0
J1086,P06,plating,F1,V9,F1,36580.0,180.0,36630.0,36810.0,180.0
J1086,P06,trim_form,F1,V10,F1,37205.0,90.0,37205.0,37295.0,90.0
J1086,P06,electrical_test,F1,V11,F1,37299.0,60.0,37350.0,37410.0,60.0
J1086,P06,final_inspection,F1,V12,F1,37413.0,60.0,37413.0,37473.0,60.0
J1087,P06,wafer_saw,F1,V1,F1,13293.0,120.0,13350.0,13470.0,120.0
J1087,P06,wafer_saw,F1,V2,F1,13293.0,120.0,13350.0,13470.0,120.0
J1087,P06,die_attach,F1,V3,F1,26715.0,160.0,27030.0,27190.0,160.0
J1087,P06,die_attach,F1,V4,F1,26715.0,160.0,27030.0,27190.0,160.0
J1087,P06,wire_bond,F1,V5,F1,27455.0,180.0,27750.0,27930.0,180.0
J1087,P06,wire_bond,F1,V6,F1,27215.0,180.0,27270.0,27450.0,180.0
J1087,P06,molding,F1,V7,F1,36068.0,150.0,36210.0,36360.0,150.0
J1087,P06,rinse,F1,V8,F1,36366.0,50.0,36390.0,36440.0,50.0
J1087,P06,plating,F1,V9,F1,36820.0,180.0,37110.0,37290.0,180.0
J1087,P06,trim_form,F1,V10,F1,37300.0,90.0,37350.0,37440.0,90.0
J1087,P06,electrical_test,F1,V11,F1,37444.0,60.0,37444.0,37504.0,60.0
J1087,P06,final_inspection,F1,V12,F1,37507.0,60.0,37507.0,37567.0,60.0
J1088,P06,wafer_saw,F1,V1,F1,13473.0,120.0,13590.0,13710.0,120.0
J1088,P06,wafer_saw,F1,V2,F1,13293.0,120.0,13350.0,13470.0,120.0
J1088,P06,die_attach,F1,V3,F1,27195.0,160.0,27270.0,27430.0,160.0
J1088,P06,die_attach,F1,V4,F1,26715.0,160.0,27030.0,27190.0,160.0
J1088,P06,wire_bond,F1,V5,F1,27455.0,180.0,27750.0,27930.0,180.0
J1088,P06,wire_bond,F1,V6,F1,27455.0,180.0,27750.0,27930.0,180.0
J1088,P06,molding,F1,V7,F1,36368.0,150.0,36390.0,36540.0,150.0
J1088,P06,rinse,F1,V8,F1,36546.0,50.0,36546.0,36596.0,50.0
J1088,P06,plating,F1,V9,F1,37300.0,180.0,37350.0,37530.0,180.0
J1088,P06,trim_form,F1,V10,F1,37535.0,90.0,37650.0,37740.0,90.0
J1088,P06,electrical_test,F1,V11,F1,37744.0,60.0,37830.0,37890.0,60.0
J1088,P06,final_inspection,F1,V12,F1,37893.0,60.0,37893.0,37953.0,60.0
J1089,P06,wafer_saw,F1,V1,F1,13473.0,120.0,13590.0,13710.0,120.0
J1089,P06,wafer_saw,F1,V2,F1,13473.0,120.0,13590.0,13710.0,120.0
J1089,P06,die_attach,F1,V3,F1,27195.0,160.0,27270.0,27430.0,160.0
J1089,P06,die_attach,F1,V4,F1,27195.0,160.0,27270.0,27430.0,160.0
J1089,P06,wire_bond,F1,V5,F1,27935.0,180.0,27990.0,28170.0,180.0
J1089,P06,wire_bond,F1,V6,F1,27455.0,180.0,27750.0,27930.0,180.0
J1089,P06,molding,F1,V7,F1,36548.0,150.0,36630.0,36780.0,150.0
J1089,P06,rinse,F1,V8,F1,36786.0,50.0,36786.0,36836.0,50.0
J1089,P06,plating,F1,V9,F1,37540.0,180.0,37830.0,38010.0,180.0
J1089,P06,trim_form,F1,V10,F1,38015.0,90.0,38070.0,38160.0,90.0
J1089,P06,electrical_test,F1,V11,F1,38164.0,60.0,38164.0,38224.0,60.0
J1089,P06,final_inspection,F1,V12,F1,38227.0,60.0,38227.0,38287.0,60.0
J1090,P06,wafer_saw,F1,V1,F1,13713.0,120.0,13713.0,13833.0,120.0
J1090,P06,wafer_saw,F1,V2,F1,13473.0,120.0,13590.0,13710.0,120.0
J1090,P06,die_attach,F1,V3,F1,27435.0,160.0,27750.0,27910.0,160.0
J1090,P06,die_attach,F1,V4,F1,27195.0,160.0,27270.0,27430.0,160.0
J1090,P06,wire_bond,F1,V5,F1,27935.0,180.0,27990.0,28170.0,180.0
J1090,P06,wire_bond,F1,V6,F1,27935.0,180.0,27990.0,28170.0,180.0
J1090,P06,molding,F1,V7,F1,36788.0,150.0,36930.0,37080.0,150.0
J1090,P06,rinse,F1,V8,F1,37086.0,50.0,37110.0,37160.0,50.0
J1090,P06,plating,F1,V9,F1,38020.0,180.0,38070.0,38250.0,180.0
J1090,P06,trim_form,F1,V10,F1,38255.0,90.0,38370.0,38460.0,90.0
J1090,P06,electrical_test,F1,V11,F1,38464.0,60.0,38550.0,38610.0,60.0
J1090,P06,final_inspection,F1,V12,F1,38613.0,60.0,38613.0,38673.0,60.0
J1091,P06,wafer_saw,F1,V1,F1,13713.0,120.0,13713.0,13833.0,120.0
J1091,P06,wafer_saw,F1,V2,F1,13713.0,120.0,13713.0,13833.0,120.0
J1091,P06,die_attach,F1,V3,F1,27435.0,160.0,27750.0,27910.0,160.0
J1091,P06,die_attach,F1,V4,F1,27435.0,160.0,27750.0,27910.0,160.0
J1091,P06,wire_bond,F1,V5,F1,28175.0,180.0,28470.0,28650.0,180.0
J1091,P06,wire_bond,F1,V6,F1,27935.0,180.0,27990.0,28170.0,180.0
J1091,P06,molding,F1,V7,F1,37088.0,150.0,37110.0,37260.0,150.0
J1091,P06,rinse,F1,V8,F1,37266.0,50.0,37266.0,37316.0,50.0
J1091,P06,plating,F1,V9,F1,38260.0,180.0,38550.0,38730.0,180.0
J1091,P06,trim_form,F1,V10,F1,38735.0,90.0,38790.0,38880.0,90.0
J1091,P06,electrical_test,F1,V11,F1,38884.0,60.0,38884.0,38944.0,60.0
J1091,P06,final_inspection,F1,V12,F1,38947.0,60.0,38947.0,39007.0,60.0
J1092,P06,wafer_saw,F1,V1,F1,13836.0,120.0,13890.0,14010.0,120.0
J1092,P06,wafer_saw,F1,V2,F1,13713.0,120.0,13713.0,13833.0,120.0
J1092,P06,die_attach,F1,V3,F1,27915.0,160.0,27990.0,28150.0,160.0
J1092,P06,die_attach,F1,V4,F1,27435.0,160.0,27750.0,27910.0,160.0
J1092,P06,wire_bond,F1,V5,F1,28175.0,180.0,28470.0,28650.0,180.0
J1092,P06,wire_bond,F1,V6,F1,28175.0,180.0,28710.0,28890.0,180.0
J1092,P06,molding,F1,V7,F1,37268.0,150.0,37350.0,37500.0,150.0
J1092,P06,rinse,F1,V8,F1,37506.0,50.0,37506.0,37556.0,50.0
J1092,P06,plating,F1,V9,F1,38740.0,180.0,38790.0,38970.0,180.0
J1092,P06,trim_form,F1,V10,F1,38975.0,90.0,39090.0,39180.0,90.0
J1092,P06,electrical_test,F1,V11,F1,39184.0,60.0,39270.0,39330.0,60.0
J1092,P06,final_inspection,F1,V12,F1,39333.0,60.0,39333.0,39393.0,60.0
J1093,P06,wafer_saw,F1,V1,F1,13836.0,120.0,13890.0,14010.0,120.0
J1093,P06,wafer_saw,F1,V2,F1,13836.0,120.0,13890.0,14010.0,120.0
J1093,P06,die_attach,F1,V3,F1,27915.0,160.0,27990.0,28150.0,160.0
J1093,P06,die_attach,F1,V4,F1,27915.0,160.0,27990.0,28150.0,160.0
J1093,P06,wire_bond,F1,V5,F1,28655.0,180.0,28710.0,28890.0,180.0
J1093,P06,wire_bond,F1,V6,F1,28175.0,180.0,28710.0,28890.0,180.0
J1093,P06,molding,F1,V7,F1,37508.0,150.0,37650.0,37800.0,150.0
J1093,P06,rinse,F1,V8,F1,37806.0,50.0,37830.0,37880.0,50.0
J1093,P06,plating,F1,V9,F1,38980.0,180.0,39270.0,39450.0,180.0
J1093,P06,trim_form,F1,V10,F1,39455.0,90.0,39510.0,39600.0,90.0
J1093,P06,electrical_test,F1,V11,F1,39604.0,60.0,39604.0,39664.0,60.0
J1093,P06,final_inspection,F1,V12,F1,39667.0,60.0,39667.0,39727.0,60.0
J1094,P06,wafer_saw,F1,V1,F1,14013.0,120.0,14070.0,14190.0,120.0
J1094,P06,wafer_saw,F1,V2,F1,13836.0,120.0,13890.0,14010.0,120.0
J1094,P06,die_attach,F1,V3,F1,28155.0,160.0,28470.0,28630.0,160.0
J1094,P06,die_attach,F1,V4,F1,27915.0,160.0,27990.0,28150.0,160.0
J1094,P06,wire_bond,F1,V5,F1,28895.0,180.0,29190.0,29370.0,180.0
J1094,P06,wire_bond,F1,V6,F1,28175.0,180.0,28710.0,28890.0,180.0
J1094,P06,molding,F1,V7,F1,37808.0,150.0,37830.0,37980.0,150.0
J1094,P06,rinse,F1,V8,F1,37986.0,50.0,37986.0,38036.0,50.0
J1094,P06,plating,F1,V9,F1,39460.0,180.0,39510.0,39690.0,180.0
J1094,P06,trim_form,F1,V10,F1,39695.0,90.0,39810.0,39900.0,90.0
J1094,P06,electrical_test,F1,V11,F1,39904.0,60.0,39990.0,40050.0,60.0
J1094,P06,final_inspection,F1,V12,F1,40053.0,60.0,40053.0,40113.0,60.0
J1095,P06,wafer_saw,F1,V1,F1,14013.0,120.0,14070.0,14190.0,120.0
J1095,P06,wafer_saw,F1,V2,F1,14013.0,120.0,14070.0,14190.0,120.0
J1095,P06,die_attach,F1,V3,F1,28155.0,160.0,28470.0,28630.0,160.0
